"Id","SalePrice"
1652,92826.328125
1653,93328.6015625
1654,155094.578125
1655,143822.515625
1656,147255.5
1657,152168.390625
1658,147960.421875
1659,123093.3046875
1660,154039.03125
1661,485155.3125
1662,409129.59375
1663,374505.53125
1664,425441.46875
1665,316830.875
1666,318909.15625
1667,352697.09375
1668,344397.59375
1669,301885.125
1670,332515.625
1671,270702
1672,512788.875
1673,300823.84375
1674,251028.703125
1675,191130.765625
1676,194050.453125
1677,224697.046875
1678,526745.375
1679,367764.90625
1680,342006.09375
1681,258135.78125
1682,298338.09375
1683,176672.203125
1684,170751.703125
1685,175922.65625
1686,164087.953125
1687,167534.015625
1688,183640.546875
1689,187551.03125
1690,188812.90625
1691,178580.890625
1692,263746.90625
1693,173635.015625
1694,182640.1875
1695,169359.484375
1696,261456.609375
1697,169635.796875
1698,348710.3125
1699,316265.78125
1700,257565.6875
1701,272883.3125
1702,256003.75
1703,252069.828125
1704,304202.75
1705,232353.71875
1706,469412.34375
1707,221360.234375
1708,222005.21875
1709,268704.40625
1710,223241.5625
1711,260970
1712,214810.25
1713,263382.8125
1714,234265.5
1715,207905.984375
1716,178998.34375
1717,174907.46875
1718,134412.3125
1719,203612.28125
1720,240605.390625
1721,165137.453125
1722,127531.4375
1723,157829.515625
1724,206222.28125
1725,227301.125
1726,188847.1875
1727,164971.734375
1728,185675.234375
1729,166746.59375
1730,164158.953125
1731,122788.2109375
1732,134112.53125
1733,119933.359375
1734,124881.296875
1735,133757.65625
1736,110811.625
1737,339558.375
1738,228545.40625
1739,274717.0625
1740,214559.765625
1741,186514.625
1742,172555.15625
1743,177803
1744,314071.625
1745,228987.28125
1746,229358.640625
1747,217434.484375
1748,230943.1875
1749,154344.921875
1750,140101.546875
1751,235013.84375
1752,121091.734375
1753,140531.8125
1754,204004.890625
1755,177047.578125
1756,122505.1796875
1757,120385.890625
1758,146570.59375
1759,161625.09375
1760,161351.78125
1761,140280.28125
1762,161582.8125
1763,169619.125
1764,115986.25
1765,169911.265625
1766,164275.234375
1767,206589.15625
1768,145689.109375
1769,172377.140625
1770,152272.46875
1771,128144.71875
1772,117842.0390625
1773,129707.6328125
1774,138168.484375
1775,134528.1875
1776,124133.59375
1777,115867.484375
1778,135316.921875
1779,108813.078125
1780,175029.21875
1781,130356.0546875
1782,85036.6953125
1783,130714.2734375
1784,96068.859375
1785,120144.5078125
1786,140331.140625
1787,167651.34375
1788,56133.02734375
1789,98493.046875
1790,70366.1484375
1791,189212.71875
1792,158915.125
1793,137421.8125
1794,150900.4375
1795,138851.375
1796,122830.7578125
1797,132110.796875
1798,125276.0703125
1799,115397.921875
1800,121113.40625
1801,126694.21875
1802,147106.0625
1803,147238.296875
1804,142314.765625
1805,136839.96875
1806,119947.703125
1807,133060.703125
1808,111420.53125
1809,114738.796875
1810,139654.34375
1811,101249.3203125
1812,107872.4453125
1813,123743.3203125
1814,91849.515625
1815,53568.44921875
1816,93687.9765625
1817,109940.546875
1818,153317.6875
1819,122060.6171875
1820,73599.21875
1821,111848.953125
1822,149887.375
1823,45071.03125
1824,134657
1825,135144.921875
1826,99132.875
1827,109190.421875
1828,133742.296875
1829,105466.3515625
1830,144881.625
1831,145518.6875
1832,105487.578125
1833,129677.6484375
1834,127454.65625
1835,125910.5703125
1836,124054.65625
1837,92720.109375
1838,132911.609375
1839,84738.5546875
1840,176601.453125
1841,150464.171875
1842,86535.484375
1843,135772.828125
1844,127176.1953125
1845,135962.140625
1846,159308.90625
1847,166337.90625
1848,57275.875
1849,111606.640625
1850,123243.65625
1851,160374.609375
1852,128007.9453125
1853,132239.234375
1854,162315.53125
1855,148059.484375
1856,223793.109375
1857,150662.734375
1858,145288.703125
1859,120200.3125
1860,153890.515625
1861,119242.578125
1862,273398.625
1863,270348.96875
1864,270348.96875
1865,323571.71875
1866,330825.28125
1867,236610.5625
1868,292080.9375
1869,199351.09375
1870,220280.96875
1871,240433.3125
1872,169088.515625
1873,245823.578125
1874,139175.53125
1875,203432.421875
1876,198975.25
1877,205644.125
1878,197615.109375
1879,137744.4375
1880,131866.921875
1881,234612.578125
1882,261988.765625
1883,195476.0625
1884,210990.703125
1885,268717.9375
1886,289511.21875
1887,193346.84375
1888,288635.5625
1889,162783.71875
1890,128578.1484375
1891,143156.828125
1892,101445.0234375
1893,124634.3671875
1894,126534
1895,145355.5625
1896,123707.1953125
1897,119122.1328125
1898,113311.3828125
1899,153302.875
1900,142080.890625
1901,169497.1875
1902,154166.515625
1903,233129.140625
1904,144714.265625
1905,184750.609375
1906,162514.015625
1907,205656.375
1908,104713.4921875
1909,129643.8359375
1910,119968.1484375
1911,201876.421875
1912,294771.78125
1913,137093.828125
1914,59597.390625
1915,341561.25
1916,57468.0078125
1917,256397.484375
1918,141187.84375
1919,168582.078125
1920,144486.78125
1921,402895.125
1922,318208.59375
1923,215045.484375
1924,235209.34375
1925,219839.0625
1926,380085.90625
1927,140002.421875
1928,157313.859375
1929,128229.375
1930,132843.828125
1931,138732.59375
1932,131289.25
1933,172269.359375
1934,178618.515625
1935,175484.84375
1936,188427.984375
1937,180216.90625
1938,160028.859375
1939,246385.765625
1940,192337.234375
1941,172732.3125
1942,187388
1943,221568
1944,316811.15625
1945,366309.6875
1946,142238.953125
1947,329369
1948,147750.6875
1949,240435.234375
1950,179854.453125
1951,248508.453125
1952,220407.15625
1953,164711.9375
1954,194437.734375
1955,131099.171875
1956,271568.375
1957,154801.53125
1958,296966.5625
1959,142944.96875
1960,109692.9375
1961,120254.2578125
1962,89645.0546875
1963,102344.6015625
1964,108589.2578125
1965,149911.625
1966,136392.8125
1967,283572.78125
1968,436703.875
1969,384971.3125
1970,444473.96875
1971,476022.34375
1972,370234.34375
1973,264670.90625
1974,315607
1975,448989.15625
1976,276654.8125
1977,346374.4375
1978,354718.6875
1979,337847.03125
1980,201033.328125
1981,354439.84375
1982,249756.6875
1983,212989.28125
1984,168630.765625
1985,215468.328125
1986,208568.046875
1987,177443.609375
1988,177789.46875
1989,188897.484375
1990,216685.3125
1991,242329.375
1992,213594.234375
1993,170696.953125
1994,231521.15625
1995,180442.46875
1996,267297.5
1997,321261.375
1998,333508.34375
1999,264515.125
2000,305236.625
2001,241042.03125
2002,242785.375
2003,261765.796875
2004,273911.59375
2005,230984.984375
2006,230008.296875
2007,253229.5
2008,207471.609375
2009,191845.453125
2010,187988.875
2011,143119.9375
2012,177023.40625
2013,187382.390625
2014,186629.6875
2015,190346.171875
2016,197881.1875
2017,202971.140625
2018,121302.3984375
2019,133932.765625
2020,113322.390625
2021,112140.515625
2022,186385.21875
2023,146416.875
2024,249372.03125
2025,396596.53125
2026,177941.890625
2027,151795.53125
2028,147172.421875
2029,172882.765625
2030,278526.21875
2031,237411.03125
2032,279134.84375
2033,268356.5625
2034,161457.71875
2035,219760.375
2036,180407.09375
2037,185956.4375
2038,301781.84375
2039,206411.96875
2040,338516.09375
2041,297455.03125
2042,210851.21875
2043,173709.921875
2044,149859.03125
2045,216074.703125
2046,138164.390625
2047,145351.953125
2048,139072.828125
2049,133603.78125
2050,173566.453125
2051,108536.421875
2052,139018.265625
2053,149341.15625
2054,90396.546875
2055,151561
2056,129641.90625
2057,123266.265625
2058,217364.09375
2059,132439.375
2060,163677.421875
2061,177938.40625
2062,137126.921875
2063,108388.765625
2064,144047.90625
2065,126836.7734375
2066,172581.71875
2067,124051.75
2068,134683.4375
2069,88728.8828125
2070,112366.65625
2071,84474.1328125
2072,128134.0859375
2073,137942.578125
2074,180403.546875
2075,142219.5625
2076,119253.359375
2077,147705.296875
2078,125573.6796875
2079,150878.359375
2080,122606.59375
2081,130440.6640625
2082,133797.03125
2083,146174.78125
2084,112451.6796875
2085,130697.6796875
2086,125047.15625
2087,129243.9296875
2088,98859.28125
2089,86645.984375
2090,134538.84375
2091,113826.078125
2092,124888.296875
2093,131195.71875
2094,119724.5703125
2095,149666.546875
2096,78418.2578125
2097,100161.421875
2098,140693.234375
2099,48702.4140625
2100,97742.8828125
2101,118791.5859375
2102,132424.28125
2103,105227.4296875
2104,118567.9765625
2105,120687.3515625
2106,60096.9453125
2107,230544.078125
2108,115611.15625
2109,113643.71875
2110,124970.3515625
2111,140005.96875
2112,135977.84375
2113,123951.8203125
2114,114186.6796875
2115,153882.734375
2116,109376.15625
2117,148977.328125
2118,127522.5234375
2119,103463.7890625
2120,105076.3203125
2121,92563.4453125
2122,101335.09375
2123,84745.8125
2124,153682.5
2125,129599.609375
2126,157445.125
2127,144105.796875
2128,132040.25
2129,106641.6953125
2130,143760.546875
2131,140370.65625
2132,117194.1796875
2133,117180.6015625
2134,121194.1953125
2135,97920.5234375
2136,72921.5
2137,117431.4765625
2138,134789.796875
2139,148198.546875
2140,138012.109375
2141,131122.03125
2142,133540.390625
2143,138126.21875
2144,110470.3125
2145,136011.109375
2146,162686.609375
2147,154575.046875
2148,126699.859375
2149,141485.859375
2150,234645.375
2151,113564.953125
2152,149447.671875
2153,149720.171875
2154,113304.8828125
2155,141944.4375
2156,276460.875
2157,227644.046875
2158,222812.609375
2159,205066.78125
2160,171926.859375
2161,256673.59375
2162,383428.03125
2163,342640.8125
2164,253722.53125
2165,197580.359375
2166,144119.296875
2167,216140
2168,209674.3125
2169,193020.875
2170,226273.15625
2171,148846.546875
2172,136562.4375
2173,161552.65625
2174,224941.328125
2175,302110.5
2176,306678.59375
2177,232752.609375
2178,218035.1875
2179,143263.15625
2180,213061.296875
2181,188368.8125
2182,215982.6875
2183,193624.46875
2184,135260.109375
2185,117411.6171875
2186,138239.4375
2187,149786.78125
2188,158002.546875
2189,238377.734375
2190,75654.15625
2191,85356.5546875
2192,82497.4140625
2193,98790.5625
2194,101669.3203125
2195,109577.0703125
2196,105455.9453125
2197,112702.0625
2198,155146.390625
2199,158915.03125
2200,150143.390625
2201,143291.21875
2202,204326.53125
2203,161525.765625
2204,187459.3125
2205,132661.671875
2206,143247.546875
2207,200632.421875
2208,251186.125
2209,188480.84375
2210,110862.4453125
2211,117977.015625
2212,113793.1015625
2213,108558.921875
2214,127628.7734375
2215,104643.25
2216,141678.46875
2217,53498.0078125
2218,85226.1875
2219,73614.96875
2220,72054.671875
2221,346945.8125
2222,244796.203125
2223,264252.875
2224,215853.828125
2225,131936.703125
2226,159012.734375
2227,195012.3125
2228,277844.3125
2229,265173.0625
2230,161666.125
2231,210546.15625
2232,184545.96875
2233,180506.65625
2234,253357.421875
2235,222967.203125
2236,282806.46875
2237,356011
2238,206382.453125
2239,123713.1484375
2240,159286.484375
2241,148336.09375
2242,132289.328125
2243,122818.4296875
2244,103123.609375
2245,99607.0390625
2246,147267.484375
2247,115852.765625
2248,123797.3984375
2249,128324.75
2250,136496.75
2251,106088.796875
2252,177417.359375
2253,156934.640625
2254,174925.578125
2255,189196.4375
2256,181625.703125
2257,200354.875
2258,170888.515625
2259,177533.0625
2260,160717.671875
2261,186829.78125
2262,218106
2263,336800.15625
2264,421624.84375
2265,167886.75
2266,293838.5
2267,352193.28125
2268,399618.5
2269,159201.5
2270,180989.71875
2271,229302.25
2272,203377.953125
2273,171202.78125
2274,179854.484375
2275,165259.3125
2276,179013.265625
2277,179064.03125
2278,151894.234375
2279,127049.859375
2280,121183.109375
2281,168911.8125
2282,174455.4375
2283,97102.5234375
2284,109717.0859375
2285,139296.46875
2286,122524.84375
2287,347289.8125
2288,282748.5
2289,402551.90625
2290,439378.875
2291,314231.84375
2292,439283.40625
2293,466737.59375
2294,423623.8125
2295,456144.34375
2296,294083.375
2297,323116.6875
2298,323217.3125
2299,377828.71875
2300,316160.65625
2301,274493.4375
2302,244142.203125
2303,251545.1875
2304,244016.171875
2305,190743.90625
2306,189868.53125
2307,191824.390625
2308,213579.6875
2309,285329.09375
2310,222711.71875
2311,188964.671875
2312,176182.28125
2313,175580.515625
2314,170852.34375
2315,172511.71875
2316,182247.546875
2317,183207.234375
2318,175003.15625
2319,173965.515625
2320,185011.28125
2321,263033.15625
2322,163906.34375
2323,182060.765625
2324,170802.4375
2325,218866.515625
2326,166287.15625
2327,211249
2328,223130.171875
2329,185098.03125
2330,175296.09375
2331,350552.5625
2332,399242.53125
2333,336509.84375
2334,256846.4375
2335,273727.625
2336,327008.96875
2337,222054.796875
2338,291829.25
2339,225756.796875
2340,404514.9375
2341,222186.84375
2342,250548.9375
2343,234347.875
2344,238108.46875
2345,242742.484375
2346,226147.609375
2347,214532.46875
2348,250217.375
2349,175183.6875
2350,287412.25
2351,264871.15625
2352,256039.375
2353,244568.90625
2354,134028.484375
2355,148468.203125
2356,157858.1875
2357,194578.78125
2358,191311.359375
2359,132184.40625
2360,118041.703125
2361,138287.0625
2362,278155.46875
2363,127801.25
2364,161739.953125
2365,231295.3125
2366,186994.96875
2367,223751.921875
2368,208290.125
2369,223268.953125
2370,170048.71875
2371,169884.59375
2372,197753.734375
2373,288035.28125
2374,306992.75
2375,260491.984375
2376,306402.90625
2377,336757.9375
2378,143321.796875
2379,204026.703125
2380,145253.65625
2381,163613
2382,194998.109375
2383,209867.59375
2384,239270.5
2385,157608.375
2386,139872.421875
2387,135577.140625
2388,98669.375
2389,129048.015625
2390,147949.625
2391,136716.34375
2392,118739.125
2393,165067.515625
2394,148580.96875
2395,214088.9375
2396,147118.796875
2397,210574.390625
2398,127530.65625
2399,64490.140625
2400,59073.57421875
2401,116201.015625
2402,137656.625
2403,133598.875
2404,152523.21875
2405,167208.25
2406,144504.140625
2407,123925.140625
2408,135845.15625
2409,128181.5859375
2410,163440
2411,123123.7421875
2412,160565.390625
2413,134949.640625
2414,145546.421875
2415,129571.703125
2416,135068.640625
2417,132366.234375
2418,125430.3828125
2419,129624.9296875
2420,123137.328125
2421,143117.75
2422,126093.5703125
2423,117196.5234375
2424,158982.671875
2425,206061.25
2426,123779.125
2427,132957.78125
2428,162887.234375
2429,114936.5859375
2430,134249.640625
2431,110523.9609375
2432,137743.109375
2433,144697.78125
2434,137452.546875
2435,144737.453125
2436,105002.65625
2437,109257.984375
2438,123861.1875
2439,112788.6484375
2440,125234.0703125
2441,91543.484375
2442,100799.046875
2443,122098.5390625
2444,123794.6796875
2445,87863.28125
2446,134580
2447,166026.75
2448,137746.265625
2449,106260.21875
2450,150230.140625
2451,129496.9375
2452,203006.140625
2453,94622.0390625
2454,123806.15625
2455,106510.9453125
2456,125318.6796875
2457,124065.2734375
2458,113924.7421875
2459,106205.71875
2460,134237.625
2461,115267.984375
2462,129582.796875
2463,109047.5859375
2464,164830.0625
2465,133853.515625
2466,108093.1796875
2467,144152.3125
2468,82800.8984375
2469,80421.140625
2470,167951.65625
2471,183445.328125
2472,168855.625
2473,109563.3984375
2474,80579.953125
2475,228832.390625
2476,111310.6171875
2477,128157.8984375
2478,152790.46875
2479,110441.453125
2480,137844.84375
2481,127656.875
2482,130767.171875
2483,116804.1015625
2484,121897.2578125
2485,125855.3515625
2486,150480.859375
2487,179913.859375
2488,155599.375
2489,159595.8125
2490,147180.34375
2491,93508.6875
2492,184348.03125
2493,144238.96875
2494,162681.640625
2495,104406.0078125
2496,232093.984375
2497,153018.1875
2498,114696.6796875
2499,89556.9453125
2500,129818.3984375
2501,126506.84375
2502,143243.78125
2503,89121.7890625
2504,176896.03125
2505,222071.546875
2506,264696.03125
2507,301746.0625
2508,270003.15625
2509,213886.296875
2510,225079.234375
2511,179188.453125
2512,214703.90625
2513,215455.359375
2514,246045.65625
2515,151689.671875
2516,171064.453125
2517,138516.0625
2518,146971.6875
2519,230047.234375
2520,203522.84375
2521,187358.078125
2522,223362.5625
2523,128089.0390625
2524,138410.125
2525,140959.59375
2526,140130.515625
2527,117424.484375
2528,128494.2109375
2529,138363.875
2530,113719.9140625
2531,241550.03125
2532,228502.375
2533,199206.625
2534,241794
2535,305918.5625
2536,222840.40625
2537,231626.703125
2538,178133.140625
2539,188127.34375
2540,177025.59375
2541,176097.203125
2542,154759.75
2543,128670.875
2544,116082.6796875
2545,128673.453125
2546,142877.453125
2547,135484.765625
2548,145808.59375
2549,152016
2550,219990.515625
2551,146115.828125
2552,121550.5546875
2553,83241.7421875
2554,113776.359375
2555,106869.6640625
2556,95290.40625
2557,112677.1328125
2558,164223.546875
2559,134902.265625
2560,150771.234375
2561,135493.375
2562,140393.25
2563,150626.640625
2564,193024.640625
2565,134019.75
2566,149031.875
2567,135978.5625
2568,197742.1875
2569,206484.546875
2570,110776.0234375
2571,161615.515625
2572,159272.609375
2573,227815.859375
2574,277068.9375
2575,134825.4375
2576,133219.03125
2577,152689.640625
2578,92787.2578125
2579,66652.4921875
2580,123538.34375
2581,130729.3828125
2582,124951.8828125
2583,275474.125
2584,171686.265625
2585,161664.1875
2586,194573.140625
2587,194055.34375
2588,141012.875
2589,144642.40625
2590,216356.34375
2591,223398.28125
2592,230447.21875
2593,267661.84375
2594,180235.296875
2595,201811.296875
2596,321248.84375
2597,189413.484375
2598,269999.1875
2599,354780.875
2600,129132.28125
2601,142478.375
2602,86470.3125
2603,91837.3125
2604,88171.875
2605,82290.5859375
2606,144422.75
2607,196398.234375
2608,199639.03125
2609,150711.671875
2610,117248.8125
2611,119930.28125
2612,149438.40625
2613,127295.3515625
2614,127245.6171875
2615,161012.484375
2616,144793.828125
2617,168502.75
2618,171435.09375
2619,199222.984375
2620,187005.25
2621,177207.8125
2622,181702.53125
2623,248059.0625
2624,269940.625
2625,305233.375
2626,169677.34375
2627,175295.4375
2628,448125.53125
2629,630963
2630,341683.46875
2631,485208.09375
2632,446131.65625
2633,323301.84375
2634,380597.6875
2635,156514.953125
2636,192821.828125
2637,166634.25
2638,272759.5625
2639,184267.8125
2640,156110.53125
2641,106303.7890625
2642,179515.265625
2643,96880.90625
2644,126551.875
2645,99676.40625
2646,91976.2734375
2647,96358.5546875
2648,139082.5
2649,144666.40625
2650,133140.421875
2651,144439.6875
2652,443983.71875
2653,251304.125
2654,254023.28125
2655,349038.375
2656,300710.875
2657,337229.1875
2658,301080.59375
2659,318092
2660,341953.25
2661,335781.125
2662,334742.125
2663,283526.125
2664,267893.1875
2665,336507.8125
2666,294820.46875
2667,165878.359375
2668,174999.84375
2669,174490.484375
2670,287592.25
2671,176932.46875
2672,179514.84375
2673,210974.359375
2674,201533.5625
2675,166116.84375
2676,185380.75
2677,184760.421875
2678,258777.171875
2679,280782.3125
2680,282199.40625
2681,394055.75
2682,327985.40625
2683,555069.0625
2684,308514.625
2685,317094
2686,258625.09375
2687,332218.8125
2688,223073.46875
2689,213074.78125
2690,508648.59375
2691,192098.90625
2692,120525.2109375
2693,191489.953125
2694,131237.5625
2695,185706.953125
2696,179449.96875
2697,184557.078125
2698,194088.0625
2699,173616.25
2700,158561.453125
2701,163776.359375
2702,114039.75
2703,130081.078125
2704,145001.640625
2705,124525.375
2706,117779.8984375
2707,125233.2265625
2708,138349.234375
2709,113801.140625
2710,127568.2734375
2711,285546.28125
2712,351524.9375
2713,170049.40625
2714,148783.265625
2715,171831.03125
2716,148366.625
2717,181000.703125
2718,228135.90625
2719,160059.1875
2720,173048.40625
2721,143292.171875
2722,154990.71875
2723,152157.65625
2724,134135.8125
2725,133794
2726,145295.84375
2727,169772.515625
2728,169231.421875
2729,146642.453125
2730,141585.1875
2731,119692.546875
2732,123153.3203125
2733,160135.328125
2734,141390.8125
2735,133896.765625
2736,145083.453125
2737,120792.5390625
2738,133258.9375
2739,165143.75
2740,135734.5625
2741,134544.0625
2742,155620.296875
2743,146120.359375
2744,154613.796875
2745,140227.28125
2746,134608.296875
2747,143071.125
2748,124570.1640625
2749,130218.7890625
2750,135032.921875
2751,132364.953125
2752,195431.734375
2753,157826.9375
2754,191569.390625
2755,133927.671875
2756,84074.4765625
2757,75687.0234375
2758,77556.75
2759,163285.953125
2760,119209.3515625
2761,149484.765625
2762,150802.3125
2763,191495.4375
2764,162477.8125
2765,266957.875
2766,129873.15625
2767,88563.609375
2768,126103.828125
2769,135264.859375
2770,148003.078125
2771,120705.453125
2772,121345.0390625
2773,143446.90625
2774,131924.96875
2775,112708.7578125
2776,143004.828125
2777,134551.015625
2778,101339.6015625
2779,121250.84375
2780,103200.1015625
2781,103705.75
2782,96780.1640625
2783,96209.0234375
2784,127149.046875
2785,132339.890625
2786,67408.25
2787,115740.4921875
2788,77299.453125
2789,179235.96875
2790,90074.8515625
2791,117555.203125
2792,67379.7890625
2793,166746.265625
2794,93344.1328125
2795,118312.296875
2796,100340.015625
2797,203517.265625
2798,113301.234375
2799,120315.0078125
2800,78785.2578125
2801,113702.671875
2802,124823.390625
2803,153016.96875
2804,137532.109375
2805,98676.9609375
2806,87448.90625
2807,154422.859375
2808,151718.828125
2809,135115.421875
2810,133935.234375
2811,149276.34375
2812,147942.734375
2813,147006.4375
2814,145175.984375
2815,109456.4921875
2816,261190.71875
2817,153469.484375
2818,131299.65625
2819,163850.21875
2820,140029.03125
2821,109327.421875
2822,182925.5
2823,291330.3125
2824,170716.1875
2825,142092.859375
2826,131570.640625
2827,140243.5625
2828,216368.46875
2829,184714.734375
2830,226979.453125
2831,175601.625
2832,242376.375
2833,282092.375
2834,217438.671875
2835,229505.3125
2836,187688.875
2837,162911.46875
2838,144022.9375
2839,182161.203125
2840,194649.046875
2841,207199.296875
2842,229876.140625
2843,154148.71875
2844,162906.265625
2845,122019.625
2846,213097.59375
2847,195929.515625
2848,220357.234375
2849,207701.515625
2850,285156.40625
2851,226353.1875
2852,225247.46875
2853,238966.65625
2854,141444.875
2855,200173.4375
2856,205569.15625
2857,184782.421875
2858,199387
2859,115936.7734375
2860,126425.390625
2861,138656.953125
2862,188703.265625
2863,123414
2864,238773.890625
2865,134892.046875
2866,132007.390625
2867,97137.4375
2868,111445.9453125
2869,116009.7109375
2870,137817.8125
2871,101412.9609375
2872,54447.47265625
2873,98601.8125
2874,132073.6875
2875,122512.734375
2876,164244.75
2877,140161.515625
2878,176566.609375
2879,136133.359375
2880,106201.0625
2881,155431.875
2882,159229.828125
2883,191646.578125
2884,185640.6875
2885,192232.046875
2886,203867.625
2887,102287.171875
2888,131056.1015625
2889,67600.4375
2890,79383.3359375
2891,141287.203125
2892,59665.98046875
2893,86685.2109375
2894,51885.1015625
2895,295554.53125
2896,280079.375
2897,201392.984375
2898,151232.546875
2899,217051.453125
2900,161058.796875
2901,212233.296875
2902,196018.390625
2903,340263.25
2904,365683.125
2905,83326.671875
2906,193770.109375
2907,114602.34375
2908,134385.046875
2909,139237.46875
2910,81728.0546875
2911,85648.203125
2912,150035.96875
2913,86767.71875
2914,80950.359375
2915,84733.3828125
2916,85115.4609375
2917,165513.0625
2918,118103.328125
2919,220588.671875
